notification_date,age_group,confirmed_by_pcr,confirmed_cases_count
2022-07-05,AgeGroup_0-19,Yes,869
2022-07-05,AgeGroup_20-24,No,485
2022-07-05,AgeGroup_20-24,Yes,438
2022-07-05,AgeGroup_25-29,No,598
2022-07-05,AgeGroup_25-29,Yes,585
2022-07-05,AgeGroup_30-34,No,614
2022-07-05,AgeGroup_30-34,Yes,603
2022-07-05,AgeGroup_35-39,No,646
2022-07-05,AgeGroup_35-39,Yes,590
2022-07-05,AgeGroup_40-44,No,545
2022-07-05,AgeGroup_40-44,Yes,528
2022-07-05,AgeGroup_45-49,No,537
2022-07-05,AgeGroup_45-49,Yes,506
2022-07-05,AgeGroup_50-54,No,525
2022-07-05,AgeGroup_50-54,Yes,610
2022-07-05,AgeGroup_55-59,No,462
2022-07-05,AgeGroup_55-59,Yes,526
2022-07-05,AgeGroup_60-64,No,394
2022-07-05,AgeGroup_60-64,Yes,553
2022-07-05,AgeGroup_65-69,No,271
2022-07-05,AgeGroup_65-69,Yes,359
2022-07-05,AgeGroup_70+,No,497
2022-07-05,AgeGroup_70+,Yes,935
2022-07-05,AgeGroup_None,Yes,1
2022-07-06,AgeGroup_0-19,No,1007
2022-07-06,AgeGroup_0-19,Yes,837
2022-07-06,AgeGroup_20-24,No,502
2022-07-06,AgeGroup_20-24,Yes,423
2022-07-06,AgeGroup_25-29,No,561
2022-07-06,AgeGroup_25-29,Yes,585
2022-07-06,AgeGroup_30-34,No,581
2022-07-06,AgeGroup_30-34,Yes,628
2022-07-06,AgeGroup_35-39,No,598
2022-07-06,AgeGroup_35-39,Yes,607
2022-07-06,AgeGroup_40-44,No,553
2022-07-06,AgeGroup_40-44,Yes,491
2022-07-06,AgeGroup_45-49,No,565
2022-07-06,AgeGroup_45-49,Yes,506
2022-07-06,AgeGroup_50-54,No,521
2022-07-06,AgeGroup_50-54,Yes,517
2022-07-06,AgeGroup_55-59,No,431
2022-07-06,AgeGroup_55-59,Yes,537
2022-07-06,AgeGroup_60-64,No,374
2022-07-06,AgeGroup_60-64,Yes,475
2022-07-06,AgeGroup_65-69,No,293
2022-07-06,AgeGroup_65-69,Yes,344
2022-07-06,AgeGroup_70+,No,502
2022-07-06,AgeGroup_70+,Yes,800
2022-07-06,AgeGroup_None,Yes,2
2022-07-07,AgeGroup_0-19,No,945
2022-07-07,AgeGroup_0-19,Yes,780
2022-07-07,AgeGroup_20-24,No,418
2022-07-07,AgeGroup_20-24,Yes,404
2022-07-07,AgeGroup_25-29,No,478
2022-07-07,AgeGroup_25-29,Yes,526
2022-07-07,AgeGroup_30-34,No,510
2022-07-07,AgeGroup_30-34,Yes,603
2022-07-07,AgeGroup_35-39,No,533
2022-07-07,AgeGroup_35-39,Yes,518
2022-07-07,AgeGroup_40-44,No,509
2022-07-07,AgeGroup_40-44,Yes,488
2022-07-07,AgeGroup_45-49,No,451
2022-07-07,AgeGroup_45-49,Yes,459
2022-07-07,AgeGroup_50-54,No,459
2022-07-07,AgeGroup_50-54,Yes,472
2022-07-07,AgeGroup_55-59,No,378
2022-07-07,AgeGroup_55-59,Yes,510
2022-07-07,AgeGroup_60-64,No,407
2022-07-07,AgeGroup_60-64,Yes,488
2022-07-07,AgeGroup_65-69,No,236
2022-07-07,AgeGroup_65-69,Yes,331
2022-07-07,AgeGroup_70+,No,433
2022-07-07,AgeGroup_70+,Yes,785
2022-07-08,AgeGroup_0-19,No,849
2022-07-08,AgeGroup_0-19,Yes,817
2022-07-08,AgeGroup_20-24,No,328
2022-07-08,AgeGroup_20-24,Yes,336
2022-07-08,AgeGroup_25-29,No,380
2022-07-08,AgeGroup_25-29,Yes,426
2022-07-08,AgeGroup_30-34,No,416
2022-07-08,AgeGroup_30-34,Yes,509
2022-07-08,AgeGroup_35-39,No,450
2022-07-08,AgeGroup_35-39,Yes,461
2022-07-08,AgeGroup_40-44,No,412
2022-07-08,AgeGroup_40-44,Yes,413
2022-07-08,AgeGroup_45-49,No,392
2022-07-08,AgeGroup_45-49,Yes,419
2022-07-08,AgeGroup_50-54,No,404
2022-07-08,AgeGroup_50-54,Yes,432
2022-07-08,AgeGroup_55-59,No,351
2022-07-08,AgeGroup_55-59,Yes,487
2022-07-08,AgeGroup_60-64,No,291
2022-07-08,AgeGroup_60-64,Yes,480
2022-07-08,AgeGroup_65-69,No,246
2022-07-08,AgeGroup_65-69,Yes,351
2022-07-08,AgeGroup_70+,No,420
2022-07-08,AgeGroup_70+,Yes,832
2022-07-08,AgeGroup_None,Yes,1
2022-07-09,AgeGroup_0-19,No,759
2022-07-09,AgeGroup_0-19,Yes,534
2022-07-09,AgeGroup_20-24,No,266
2022-07-09,AgeGroup_20-24,Yes,188
2022-07-09,AgeGroup_25-29,No,281
2022-07-09,AgeGroup_25-29,Yes,293
2022-07-09,AgeGroup_30-34,No,320
2022-07-09,AgeGroup_30-34,Yes,327
2022-07-09,AgeGroup_35-39,No,358
2022-07-09,AgeGroup_35-39,Yes,334
2022-07-09,AgeGroup_40-44,No,326
2022-07-09,AgeGroup_40-44,Yes,285
2022-07-09,AgeGroup_45-49,No,347
2022-07-09,AgeGroup_45-49,Yes,293
2022-07-09,AgeGroup_50-54,No,313
2022-07-09,AgeGroup_50-54,Yes,320
2022-07-09,AgeGroup_55-59,No,297
2022-07-09,AgeGroup_55-59,Yes,315
2022-07-09,AgeGroup_60-64,No,281
2022-07-09,AgeGroup_60-64,Yes,329
2022-07-09,AgeGroup_65-69,No,200
2022-07-09,AgeGroup_65-69,Yes,274
2022-07-09,AgeGroup_70+,No,331
2022-07-09,AgeGroup_70+,Yes,633
2022-07-09,AgeGroup_None,Yes,1
2022-07-10,AgeGroup_0-19,No,716
2022-07-10,AgeGroup_0-19,Yes,608
2022-07-10,AgeGroup_20-24,No,254
2022-07-10,AgeGroup_20-24,Yes,232
2022-07-10,AgeGroup_25-29,No,324
2022-07-10,AgeGroup_25-29,Yes,296
2022-07-10,AgeGroup_30-34,No,340
2022-07-10,AgeGroup_30-34,Yes,347
2022-07-10,AgeGroup_35-39,No,415
2022-07-10,AgeGroup_35-39,Yes,322
2022-07-10,AgeGroup_40-44,No,385
2022-07-10,AgeGroup_40-44,Yes,305
2022-07-10,AgeGroup_45-49,No,339
2022-07-10,AgeGroup_45-49,Yes,306
2022-07-10,AgeGroup_50-54,No,341
2022-07-10,AgeGroup_50-54,Yes,331
2022-07-10,AgeGroup_55-59,No,247
2022-07-10,AgeGroup_55-59,Yes,301
2022-07-10,AgeGroup_60-64,No,279
2022-07-10,AgeGroup_60-64,Yes,346
2022-07-10,AgeGroup_65-69,No,197
2022-07-10,AgeGroup_65-69,Yes,199
2022-07-10,AgeGroup_70+,No,361
2022-07-10,AgeGroup_70+,Yes,572
2022-07-11,AgeGroup_0-19,No,846
2022-07-11,AgeGroup_0-19,Yes,752
2022-07-11,AgeGroup_20-24,No,352
2022-07-11,AgeGroup_20-24,Yes,315
2022-07-11,AgeGroup_25-29,No,467
2022-07-11,AgeGroup_25-29,Yes,403
2022-07-11,AgeGroup_30-34,No,454
2022-07-11,AgeGroup_30-34,Yes,457
2022-07-11,AgeGroup_35-39,No,524
2022-07-11,AgeGroup_35-39,Yes,500
2022-07-11,AgeGroup_40-44,No,496
2022-07-11,AgeGroup_40-44,Yes,397
2022-07-11,AgeGroup_45-49,No,489
2022-07-11,AgeGroup_45-49,Yes,393
2022-07-11,AgeGroup_50-54,No,501
2022-07-11,AgeGroup_50-54,Yes,441
2022-07-11,AgeGroup_55-59,No,418
2022-07-11,AgeGroup_55-59,Yes,404
2022-07-11,AgeGroup_60-64,No,368
2022-07-11,AgeGroup_60-64,Yes,403
2022-07-11,AgeGroup_65-69,No,208
2022-07-11,AgeGroup_65-69,Yes,304
2022-07-11,AgeGroup_70+,No,441
2022-07-11,AgeGroup_70+,Yes,702
2022-07-11,AgeGroup_None,Yes,1
2022-07-12,AgeGroup_0-19,No,889
2022-07-12,AgeGroup_0-19,Yes,580
2022-07-12,AgeGroup_20-24,No,443
2022-07-12,AgeGroup_20-24,Yes,343
2022-07-12,AgeGroup_25-29,No,508
2022-07-12,AgeGroup_25-29,Yes,396
2022-07-12,AgeGroup_30-34,No,469
2022-07-12,AgeGroup_30-34,Yes,447
2022-07-12,AgeGroup_35-39,No,521
2022-07-12,AgeGroup_35-39,Yes,408
2022-07-12,AgeGroup_40-44,No,469
2022-07-12,AgeGroup_40-44,Yes,365
2022-07-12,AgeGroup_45-49,No,480
2022-07-12,AgeGroup_45-49,Yes,367
2022-07-12,AgeGroup_50-54,No,463
2022-07-12,AgeGroup_50-54,Yes,399
2022-07-12,AgeGroup_55-59,No,377
2022-07-12,AgeGroup_55-59,Yes,404
2022-07-12,AgeGroup_60-64,No,322
2022-07-12,AgeGroup_60-64,Yes,427
2022-07-12,AgeGroup_65-69,No,222
2022-07-12,AgeGroup_65-69,Yes,278
2022-07-12,AgeGroup_70+,No,415
2022-07-12,AgeGroup_70+,Yes,758
2022-07-12,AgeGroup_None,Yes,2
2022-07-13,AgeGroup_0-19,No,947
2022-07-13,AgeGroup_0-19,Yes,987
2022-07-13,AgeGroup_20-24,No,424
2022-07-13,AgeGroup_20-24,Yes,502
2022-07-13,AgeGroup_25-29,No,482
2022-07-13,AgeGroup_25-29,Yes,685
2022-07-13,AgeGroup_30-34,No,526
2022-07-13,AgeGroup_30-34,Yes,747
2022-07-13,AgeGroup_35-39,No,514
2022-07-13,AgeGroup_35-39,Yes,725
2022-07-13,AgeGroup_40-44,No,526
2022-07-13,AgeGroup_40-44,Yes,593
2022-07-13,AgeGroup_45-49,No,475
2022-07-13,AgeGroup_45-49,Yes,574
2022-07-13,AgeGroup_50-54,No,451
2022-07-13,AgeGroup_50-54,Yes,660
2022-07-13,AgeGroup_55-59,No,337
2022-07-13,AgeGroup_55-59,Yes,669
2022-07-13,AgeGroup_60-64,No,372
2022-07-13,AgeGroup_60-64,Yes,623
2022-07-13,AgeGroup_65-69,No,268
2022-07-13,AgeGroup_65-69,Yes,482
2022-07-13,AgeGroup_70+,No,472
2022-07-13,AgeGroup_70+,Yes,1159
2022-07-13,AgeGroup_None,Yes,1
2022-07-14,AgeGroup_0-19,No,856
2022-07-14,AgeGroup_0-19,Yes,775
2022-07-14,AgeGroup_20-24,No,364
2022-07-14,AgeGroup_20-24,Yes,386
2022-07-14,AgeGroup_25-29,No,415
2022-07-14,AgeGroup_25-29,Yes,464
2022-07-14,AgeGroup_30-34,No,467
2022-07-14,AgeGroup_30-34,Yes,555
2022-07-14,AgeGroup_35-39,No,518
2022-07-14,AgeGroup_35-39,Yes,553
2022-07-14,AgeGroup_40-44,No,452
2022-07-14,AgeGroup_40-44,Yes,492
2022-07-14,AgeGroup_45-49,No,494
2022-07-14,AgeGroup_45-49,Yes,458
2022-07-14,AgeGroup_50-54,No,427
2022-07-14,AgeGroup_50-54,Yes,440
2022-07-14,AgeGroup_55-59,No,336
2022-07-14,AgeGroup_55-59,Yes,516
2022-07-14,AgeGroup_60-64,No,338
2022-07-14,AgeGroup_60-64,Yes,455
2022-07-14,AgeGroup_65-69,No,243
2022-07-14,AgeGroup_65-69,Yes,378
2022-07-14,AgeGroup_70+,No,418
2022-07-14,AgeGroup_70+,Yes,892
2022-07-15,AgeGroup_0-19,No,909
2022-07-15,AgeGroup_0-19,Yes,773
2022-07-15,AgeGroup_20-24,No,318
2022-07-15,AgeGroup_20-24,Yes,387
2022-07-15,AgeGroup_25-29,No,386
2022-07-15,AgeGroup_25-29,Yes,462
2022-07-15,AgeGroup_30-34,No,396
2022-07-15,AgeGroup_30-34,Yes,497
2022-07-15,AgeGroup_35-39,No,445
2022-07-15,AgeGroup_35-39,Yes,450
2022-07-15,AgeGroup_40-44,No,467
2022-07-15,AgeGroup_40-44,Yes,405
2022-07-15,AgeGroup_45-49,No,434
2022-07-15,AgeGroup_45-49,Yes,407
2022-07-15,AgeGroup_50-54,No,413
2022-07-15,AgeGroup_50-54,Yes,455
2022-07-15,AgeGroup_55-59,No,348
2022-07-15,AgeGroup_55-59,Yes,479
2022-07-15,AgeGroup_60-64,No,320
2022-07-15,AgeGroup_60-64,Yes,411
2022-07-15,AgeGroup_65-69,No,248
2022-07-15,AgeGroup_65-69,Yes,338
2022-07-15,AgeGroup_70+,No,413
2022-07-15,AgeGroup_70+,Yes,876
2022-07-16,AgeGroup_0-19,No,894
2022-07-16,AgeGroup_0-19,Yes,684
2022-07-16,AgeGroup_20-24,No,328
2022-07-16,AgeGroup_20-24,Yes,287
2022-07-16,AgeGroup_25-29,No,356
2022-07-16,AgeGroup_25-29,Yes,356
2022-07-16,AgeGroup_30-34,No,404
2022-07-16,AgeGroup_30-34,Yes,418
2022-07-16,AgeGroup_35-39,No,448
2022-07-16,AgeGroup_35-39,Yes,407
2022-07-16,AgeGroup_40-44,No,445
2022-07-16,AgeGroup_40-44,Yes,372
2022-07-16,AgeGroup_45-49,No,408
2022-07-16,AgeGroup_45-49,Yes,381
2022-07-16,AgeGroup_50-54,No,378
2022-07-16,AgeGroup_50-54,Yes,404
2022-07-16,AgeGroup_55-59,No,311
2022-07-16,AgeGroup_55-59,Yes,362
2022-07-16,AgeGroup_60-64,No,294
2022-07-16,AgeGroup_60-64,Yes,377
2022-07-16,AgeGroup_65-69,No,186
2022-07-16,AgeGroup_65-69,Yes,299
2022-07-16,AgeGroup_70+,No,367
2022-07-16,AgeGroup_70+,Yes,800
2022-07-17,AgeGroup_0-19,No,1073
2022-07-17,AgeGroup_0-19,Yes,592
2022-07-17,AgeGroup_20-24,No,411
2022-07-17,AgeGroup_20-24,Yes,222
2022-07-17,AgeGroup_25-29,No,486
2022-07-17,AgeGroup_25-29,Yes,287
2022-07-17,AgeGroup_30-34,No,517
2022-07-17,AgeGroup_30-34,Yes,351
2022-07-17,AgeGroup_35-39,No,556
2022-07-17,AgeGroup_35-39,Yes,337
2022-07-17,AgeGroup_40-44,No,461
2022-07-17,AgeGroup_40-44,Yes,313
2022-07-17,AgeGroup_45-49,No,478
2022-07-17,AgeGroup_45-49,Yes,299
2022-07-17,AgeGroup_50-54,No,497
2022-07-17,AgeGroup_50-54,Yes,327
2022-07-17,AgeGroup_55-59,No,416
2022-07-17,AgeGroup_55-59,Yes,309
2022-07-17,AgeGroup_60-64,No,343
2022-07-17,AgeGroup_60-64,Yes,302
2022-07-17,AgeGroup_65-69,No,220
2022-07-17,AgeGroup_65-69,Yes,230
2022-07-17,AgeGroup_70+,No,338
2022-07-17,AgeGroup_70+,Yes,580
2022-07-18,AgeGroup_0-19,No,1427
2022-07-18,AgeGroup_0-19,Yes,983
2022-07-18,AgeGroup_20-24,No,577
2022-07-18,AgeGroup_20-24,Yes,387
2022-07-18,AgeGroup_25-29,No,652
2022-07-18,AgeGroup_25-29,Yes,501
2022-07-18,AgeGroup_30-34,No,680
2022-07-18,AgeGroup_30-34,Yes,589
2022-07-18,AgeGroup_35-39,No,698
2022-07-18,AgeGroup_35-39,Yes,606
2022-07-18,AgeGroup_40-44,No,708
2022-07-18,AgeGroup_40-44,Yes,500
2022-07-18,AgeGroup_45-49,No,638
2022-07-18,AgeGroup_45-49,Yes,525
2022-07-18,AgeGroup_50-54,No,605
2022-07-18,AgeGroup_50-54,Yes,583
2022-07-18,AgeGroup_55-59,No,491
2022-07-18,AgeGroup_55-59,Yes,518
2022-07-18,AgeGroup_60-64,No,439
2022-07-18,AgeGroup_60-64,Yes,482
2022-07-18,AgeGroup_65-69,No,289
2022-07-18,AgeGroup_65-69,Yes,387
2022-07-18,AgeGroup_70+,No,493
2022-07-18,AgeGroup_70+,Yes,863
2022-07-18,AgeGroup_None,Yes,1
2022-07-19,AgeGroup_0-19,No,1604
2022-07-19,AgeGroup_0-19,Yes,1145
2022-07-19,AgeGroup_20-24,No,571
2022-07-19,AgeGroup_20-24,Yes,466
2022-07-19,AgeGroup_25-29,No,594
2022-07-19,AgeGroup_25-29,Yes,684
2022-07-19,AgeGroup_30-34,No,624
2022-07-19,AgeGroup_30-34,Yes,692
2022-07-19,AgeGroup_35-39,No,656
2022-07-19,AgeGroup_35-39,Yes,711
2022-07-19,AgeGroup_40-44,No,596
2022-07-19,AgeGroup_40-44,Yes,587
2022-07-19,AgeGroup_45-49,No,524
2022-07-19,AgeGroup_45-49,Yes,568
2022-07-19,AgeGroup_50-54,No,549
2022-07-19,AgeGroup_50-54,Yes,613
2022-07-19,AgeGroup_55-59,No,458
2022-07-19,AgeGroup_55-59,Yes,650
2022-07-19,AgeGroup_60-64,No,356
2022-07-19,AgeGroup_60-64,Yes,566
2022-07-19,AgeGroup_65-69,No,257
2022-07-19,AgeGroup_65-69,Yes,439
2022-07-19,AgeGroup_70+,No,476
2022-07-19,AgeGroup_70+,Yes,1193
2022-07-19,AgeGroup_None,No,1
2022-07-20,AgeGroup_0-19,No,1734
2022-07-20,AgeGroup_0-19,Yes,969
2022-07-20,AgeGroup_20-24,No,803
2022-07-20,AgeGroup_20-24,Yes,510
2022-07-20,AgeGroup_25-29,No,908
2022-07-20,AgeGroup_25-29,Yes,615
2022-07-20,AgeGroup_30-34,No,823
2022-07-20,AgeGroup_30-34,Yes,675
2022-07-20,AgeGroup_35-39,No,813
2022-07-20,AgeGroup_35-39,Yes,628
2022-07-20,AgeGroup_40-44,No,748
2022-07-20,AgeGroup_40-44,Yes,545
2022-07-20,AgeGroup_45-49,No,649
2022-07-20,AgeGroup_45-49,Yes,573
2022-07-20,AgeGroup_50-54,No,600
2022-07-20,AgeGroup_50-54,Yes,574
2022-07-20,AgeGroup_55-59,No,485
2022-07-20,AgeGroup_55-59,Yes,554
2022-07-20,AgeGroup_60-64,No,405
2022-07-20,AgeGroup_60-64,Yes,531
2022-07-20,AgeGroup_65-69,No,270
2022-07-20,AgeGroup_65-69,Yes,373
2022-07-20,AgeGroup_70+,No,471
2022-07-20,AgeGroup_70+,Yes,978
2022-07-20,AgeGroup_None,No,37
2022-07-20,AgeGroup_None,Yes,1
2022-07-21,AgeGroup_0-19,No,1653
2022-07-21,AgeGroup_0-19,Yes,1203
2022-07-21,AgeGroup_20-24,No,680
2022-07-21,AgeGroup_20-24,Yes,507
2022-07-21,AgeGroup_25-29,No,791
2022-07-21,AgeGroup_25-29,Yes,597
2022-07-21,AgeGroup_30-34,No,777
2022-07-21,AgeGroup_30-34,Yes,732
2022-07-21,AgeGroup_35-39,No,689
2022-07-21,AgeGroup_35-39,Yes,738
2022-07-21,AgeGroup_40-44,No,630
2022-07-21,AgeGroup_40-44,Yes,562
2022-07-21,AgeGroup_45-49,No,540
2022-07-21,AgeGroup_45-49,Yes,576
2022-07-21,AgeGroup_50-54,No,512
2022-07-21,AgeGroup_50-54,Yes,627
2022-07-21,AgeGroup_55-59,No,437
2022-07-21,AgeGroup_55-59,Yes,651
2022-07-21,AgeGroup_60-64,No,348
2022-07-21,AgeGroup_60-64,Yes,585
2022-07-21,AgeGroup_65-69,No,254
2022-07-21,AgeGroup_65-69,Yes,438
2022-07-21,AgeGroup_70+,No,482
2022-07-21,AgeGroup_70+,Yes,1038
2022-07-22,AgeGroup_0-19,No,1517
2022-07-22,AgeGroup_0-19,Yes,1061
2022-07-22,AgeGroup_20-24,No,604
2022-07-22,AgeGroup_20-24,Yes,462
2022-07-22,AgeGroup_25-29,No,621
2022-07-22,AgeGroup_25-29,Yes,550
2022-07-22,AgeGroup_30-34,No,679
2022-07-22,AgeGroup_30-34,Yes,576
2022-07-22,AgeGroup_35-39,No,625
2022-07-22,AgeGroup_35-39,Yes,610
2022-07-22,AgeGroup_40-44,No,600
2022-07-22,AgeGroup_40-44,Yes,474
2022-07-22,AgeGroup_45-49,No,511
2022-07-22,AgeGroup_45-49,Yes,438
2022-07-22,AgeGroup_50-54,No,499
2022-07-22,AgeGroup_50-54,Yes,563
2022-07-22,AgeGroup_55-59,No,397
2022-07-22,AgeGroup_55-59,Yes,527
2022-07-22,AgeGroup_60-64,No,366
2022-07-22,AgeGroup_60-64,Yes,506
2022-07-22,AgeGroup_65-69,No,246
2022-07-22,AgeGroup_65-69,Yes,371
2022-07-22,AgeGroup_70+,No,462
2022-07-22,AgeGroup_70+,Yes,965
2022-07-22,AgeGroup_None,Yes,1
2022-07-23,AgeGroup_0-19,No,1303
2022-07-23,AgeGroup_0-19,Yes,968
2022-07-23,AgeGroup_20-24,No,423
2022-07-23,AgeGroup_20-24,Yes,368
2022-07-23,AgeGroup_25-29,No,481
2022-07-23,AgeGroup_25-29,Yes,475
2022-07-23,AgeGroup_30-34,No,561
2022-07-23,AgeGroup_30-34,Yes,517
2022-07-23,AgeGroup_35-39,No,566
2022-07-23,AgeGroup_35-39,Yes,513
2022-07-23,AgeGroup_40-44,No,482
2022-07-23,AgeGroup_40-44,Yes,429
2022-07-23,AgeGroup_45-49,No,405
2022-07-23,AgeGroup_45-49,Yes,467
2022-07-23,AgeGroup_50-54,No,391
2022-07-23,AgeGroup_50-54,Yes,450
2022-07-23,AgeGroup_55-59,No,317
2022-07-23,AgeGroup_55-59,Yes,485
2022-07-23,AgeGroup_60-64,No,277
2022-07-23,AgeGroup_60-64,Yes,437
2022-07-23,AgeGroup_65-69,No,213
2022-07-23,AgeGroup_65-69,Yes,333
2022-07-23,AgeGroup_70+,No,372
2022-07-23,AgeGroup_70+,Yes,948
2022-07-23,AgeGroup_None,Yes,1
2022-07-24,AgeGroup_0-19,No,1424
2022-07-24,AgeGroup_0-19,Yes,869
2022-07-24,AgeGroup_20-24,No,400
2022-07-24,AgeGroup_20-24,Yes,300
2022-07-24,AgeGroup_25-29,No,461
2022-07-24,AgeGroup_25-29,Yes,363
2022-07-24,AgeGroup_30-34,No,512
2022-07-24,AgeGroup_30-34,Yes,429
2022-07-24,AgeGroup_35-39,No,478
2022-07-24,AgeGroup_35-39,Yes,439
2022-07-24,AgeGroup_40-44,No,495
2022-07-24,AgeGroup_40-44,Yes,362
2022-07-24,AgeGroup_45-49,No,412
2022-07-24,AgeGroup_45-49,Yes,330
2022-07-24,AgeGroup_50-54,No,397
2022-07-24,AgeGroup_50-54,Yes,383
2022-07-24,AgeGroup_55-59,No,332
2022-07-24,AgeGroup_55-59,Yes,389
2022-07-24,AgeGroup_60-64,No,335
2022-07-24,AgeGroup_60-64,Yes,345
2022-07-24,AgeGroup_65-69,No,213
2022-07-24,AgeGroup_65-69,Yes,271
2022-07-24,AgeGroup_70+,No,393
2022-07-24,AgeGroup_70+,Yes,743
2022-07-24,AgeGroup_None,Yes,1
2022-07-25,AgeGroup_0-19,No,2386
2022-07-25,AgeGroup_0-19,Yes,1186
2022-07-25,AgeGroup_20-24,No,584
2022-07-25,AgeGroup_20-24,Yes,363
2022-07-25,AgeGroup_25-29,No,661
2022-07-25,AgeGroup_25-29,Yes,489
2022-07-25,AgeGroup_30-34,No,700
2022-07-25,AgeGroup_30-34,Yes,532
2022-07-25,AgeGroup_35-39,No,699
2022-07-25,AgeGroup_35-39,Yes,499
2022-07-25,AgeGroup_40-44,No,641
2022-07-25,AgeGroup_40-44,Yes,415
2022-07-25,AgeGroup_45-49,No,574
2022-07-25,AgeGroup_45-49,Yes,436
2022-07-25,AgeGroup_50-54,No,564
2022-07-25,AgeGroup_50-54,Yes,491
2022-07-25,AgeGroup_55-59,No,414
2022-07-25,AgeGroup_55-59,Yes,468
2022-07-25,AgeGroup_60-64,No,383
2022-07-25,AgeGroup_60-64,Yes,466
2022-07-25,AgeGroup_65-69,No,260
2022-07-25,AgeGroup_65-69,Yes,328
2022-07-25,AgeGroup_70+,No,458
2022-07-25,AgeGroup_70+,Yes,906
2022-07-25,AgeGroup_None,No,1
2022-07-25,AgeGroup_None,Yes,1
2022-07-26,AgeGroup_0-19,No,2246
2022-07-26,AgeGroup_0-19,Yes,1458
2022-07-26,AgeGroup_20-24,No,665
2022-07-26,AgeGroup_20-24,Yes,493
2022-07-26,AgeGroup_25-29,No,687
2022-07-26,AgeGroup_25-29,Yes,579
2022-07-26,AgeGroup_30-34,No,715
2022-07-26,AgeGroup_30-34,Yes,659
2022-07-26,AgeGroup_35-39,No,690
2022-07-26,AgeGroup_35-39,Yes,636
2022-07-26,AgeGroup_40-44,No,609
2022-07-26,AgeGroup_40-44,Yes,590
2022-07-26,AgeGroup_45-49,No,513
2022-07-26,AgeGroup_45-49,Yes,494
2022-07-26,AgeGroup_50-54,No,498
2022-07-26,AgeGroup_50-54,Yes,590
2022-07-26,AgeGroup_55-59,No,417
2022-07-26,AgeGroup_55-59,Yes,562
2022-07-26,AgeGroup_60-64,No,360
2022-07-26,AgeGroup_60-64,Yes,487
2022-07-26,AgeGroup_65-69,No,252
2022-07-26,AgeGroup_65-69,Yes,396
2022-07-26,AgeGroup_70+,No,476
2022-07-26,AgeGroup_70+,Yes,1019
2022-07-26,AgeGroup_None,Yes,1
2022-07-27,AgeGroup_0-19,No,2008
2022-07-27,AgeGroup_0-19,Yes,1455
2022-07-27,AgeGroup_20-24,No,667
2022-07-27,AgeGroup_20-24,Yes,557
2022-07-27,AgeGroup_25-29,No,651
2022-07-27,AgeGroup_25-29,Yes,663
2022-07-27,AgeGroup_30-34,No,608
2022-07-27,AgeGroup_30-34,Yes,690
2022-07-27,AgeGroup_35-39,No,672
2022-07-27,AgeGroup_35-39,Yes,691
2022-07-27,AgeGroup_40-44,No,620
2022-07-27,AgeGroup_40-44,Yes,573
2022-07-27,AgeGroup_45-49,No,560
2022-07-27,AgeGroup_45-49,Yes,519
2022-07-27,AgeGroup_50-54,No,458
2022-07-27,AgeGroup_50-54,Yes,574
2022-07-27,AgeGroup_55-59,No,397
2022-07-27,AgeGroup_55-59,Yes,546
2022-07-27,AgeGroup_60-64,No,306
2022-07-27,AgeGroup_60-64,Yes,489
2022-07-27,AgeGroup_65-69,No,224
2022-07-27,AgeGroup_65-69,Yes,380
2022-07-27,AgeGroup_70+,No,359
2022-07-27,AgeGroup_70+,Yes,970
2022-07-28,AgeGroup_0-19,No,1992
2022-07-28,AgeGroup_0-19,Yes,1308
2022-07-28,AgeGroup_20-24,No,598
2022-07-28,AgeGroup_20-24,Yes,510
2022-07-28,AgeGroup_25-29,No,633
2022-07-28,AgeGroup_25-29,Yes,549
2022-07-28,AgeGroup_30-34,No,632
2022-07-28,AgeGroup_30-34,Yes,581
2022-07-28,AgeGroup_35-39,No,585
2022-07-28,AgeGroup_35-39,Yes,566
2022-07-28,AgeGroup_40-44,No,529
2022-07-28,AgeGroup_40-44,Yes,536
2022-07-28,AgeGroup_45-49,No,513
2022-07-28,AgeGroup_45-49,Yes,488
2022-07-28,AgeGroup_50-54,No,411
2022-07-28,AgeGroup_50-54,Yes,491
2022-07-28,AgeGroup_55-59,No,351
2022-07-28,AgeGroup_55-59,Yes,452
2022-07-28,AgeGroup_60-64,No,296
2022-07-28,AgeGroup_60-64,Yes,439
2022-07-28,AgeGroup_65-69,No,214
2022-07-28,AgeGroup_65-69,Yes,359
2022-07-28,AgeGroup_70+,No,389
2022-07-28,AgeGroup_70+,Yes,903
2022-07-29,AgeGroup_0-19,No,1926
2022-07-29,AgeGroup_0-19,Yes,1286
2022-07-29,AgeGroup_20-24,No,495
2022-07-29,AgeGroup_20-24,Yes,417
2022-07-29,AgeGroup_25-29,No,502
2022-07-29,AgeGroup_25-29,Yes,463
2022-07-29,AgeGroup_30-34,No,462
2022-07-29,AgeGroup_30-34,Yes,535
2022-07-29,AgeGroup_35-39,No,544
2022-07-29,AgeGroup_35-39,Yes,537
2022-07-29,AgeGroup_40-44,No,479
2022-07-29,AgeGroup_40-44,Yes,434
2022-07-29,AgeGroup_45-49,No,425
2022-07-29,AgeGroup_45-49,Yes,385
2022-07-29,AgeGroup_50-54,No,393
2022-07-29,AgeGroup_50-54,Yes,423
2022-07-29,AgeGroup_55-59,No,317
